11/10/2017 10:37:37,007 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 66. Target id: 898. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:36 CEST 2017
11/10/2017 10:37:37,822 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 67. Target id: 899. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:37 CEST 2017
11/10/2017 10:37:38,653 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 68. Target id: 900. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:38 CEST 2017
11/10/2017 10:37:39,269 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 69. Target id: 901. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:39 CEST 2017
11/10/2017 10:37:40,237 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 70. Target id: 902. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:40 CEST 2017
11/10/2017 10:37:41,269 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 71. Target id: 903. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:41 CEST 2017
11/10/2017 10:37:41,854 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 72. Target id: 904. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:41 CEST 2017
11/10/2017 10:37:42,706 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 73. Target id: 905. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:42 CEST 2017
11/10/2017 10:37:43,322 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 74. Target id: 906. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:43 CEST 2017
11/10/2017 10:37:44,806 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 75. Target id: 907. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:44 CEST 2017
11/10/2017 10:37:45,862 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 76. Target id: 908. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:45 CEST 2017
11/10/2017 10:37:46,469 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 77. Target id: 909. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:46 CEST 2017
